	_id	lemma	phonetic	pos	root	sources	gloss
11105	522d85a26f3bad513700013c	mill-ewwel	mɪllɛʊwɛl			['Falzon2013']	at once
11106	522d85a26f3bad5137000140	kiefer	kɪːfɛr	ADJ	{'radicals': 'k-f-r'}	['Falzon2013']	cruel
11107	522d85a26f3bad5137000140	kiefer	kɪːfɛr	ADJ	{'radicals': 'k-f-r'}	['Falzon2013']	excessively severe
11108	522d85a26f3bad5137000140	kiefer	kɪːfɛr	ADJ	{'radicals': 'k-f-r'}	['Falzon2013']	harsh
11109	522d85a26f3bad5137000140	kiefer	kɪːfɛr	ADJ	{'radicals': 'k-f-r'}	['Falzon2013']	ruthless
11110	522d85a26f3bad5137000143	attakka	ɐttɐkkɐ	VERB		['Falzon2013']	to attack
11116	522d85a26f3bad5137000146	lbies	lbɪːs	NOUN		['UserFeedback', 'DM2015']	attire
11117	522d85a26f3bad5137000146	lbies	lbɪːs	NOUN		['UserFeedback', 'DM2015']	clothes
11118	522d85a26f3bad5137000146	lbies	lbɪːs	NOUN		['UserFeedback', 'DM2015']	garments
11119	522d85a26f3bad5137000147	attitudni	ɐttɪtʊdnɪ	NOUN		['Falzon2013']	attitude
11120	522d85a26f3bad5137000148	xeħta	ʃɛhtɐ	NOUN	{'radicals': 'x-ħ-t', 'variant': 2}	['Falzon2013']	attitude
11121	522d85a26f3bad5137000148	xeħta	ʃɛhtɐ	NOUN	{'radicals': 'x-ħ-t', 'variant': 2}	['Falzon2013']	appearance
11122	522d85a26f3bad5137000148	xeħta	ʃɛhtɐ	NOUN	{'radicals': 'x-ħ-t', 'variant': 2}	['Falzon2013']	semblance
11123	522d85a26f3bad513700014c	brunġiel	brʊnʤɪːl	NOUN		['UserFeedback', 'DM2015']	aubergine
11124	522d85a26f3bad513700014c	brunġiel	brʊnʤɪːl	NOUN		['UserFeedback', 'DM2015']	eggplant
11125	522d85a36f3bad513700014d	irkant	ɪrkɐnt	NOUN		['UserFeedback', 'DM2015']	auction
11126	522d85a36f3bad513700014e	udjenza	ʊdjɛntsɐ	NOUN		['Falzon2013']	audience
11127	522d85a36f3bad513700014f	trapan	trɐpɐn	NOUN		['UserFeedback', 'DM2015']	auger
11128	522d85a36f3bad513700014f	trapan	trɐpɐn	NOUN		['UserFeedback', 'DM2015']	drill bit
11129	522d85a36f3bad5137000151	Awwissu	ɐʊwɪssʊ	PROPN		['Falzon2013']	August
11130	522d85a36f3bad5137000152	zija	tsɪjɐ	NOUN		['UserFeedback', 'DM2015']	aunt
11131	522d85a36f3bad5137000153	awster	ɐʊstɛr			['Falzon2013']	austere
11132	522d85a36f3bad5137000155	awtur	ɐʊtʊr	NOUN		['Falzon2013']	author
11133	522d85a36f3bad5137000158	awtopsija	ɐʊtɔpsɪjɐ	NOUN		['UserFeedback', 'DM2015']	autopsy
11134	522d85a36f3bad5137000159	aċċess	ɐʧʧɛss	NOUN		['Falzon2013']	access
11135	522d85a36f3bad513700015a	ħarifa	hɐrɪfɐ	NOUN	{'radicals': 'ħ-r-f', 'variant': 2}	['Falzon2013']	autumn
11136	522d85a36f3bad513700015b	disponibbli	dɪspɔnɪbblɪ			['Falzon2013']	available
11137	522d85a36f3bad513700015c	valanga	vɐlɐngɐ	NOUN		['UserFeedback', 'DM2015']	avalanche
11138	522d85a36f3bad513700015d	regħba	rɛːbɐ	NOUN	{'radicals': 'r-għ-b'}	['UserFeedback', 'DM2015']	avarice
11139	522d85a36f3bad513700015d	regħba	rɛːbɐ	NOUN	{'radicals': 'r-għ-b'}	['UserFeedback', 'DM2015']	stinginess
11140	522d85a36f3bad513700015e	medja	mɛdjɐ	NOUN		['UserFeedback', 'DM2015']	average
11141	522d85a36f3bad513700015f	rgħib	rɛɪp	ADJ		['UserFeedback', 'DM2015']	avid
11142	522d85a36f3bad513700015f	rgħib	rɛɪp	ADJ		['UserFeedback', 'DM2015']	stingy
11143	522d85a36f3bad5137000160	xewqan	ʃɛʊʔɐn	ADJ	{'radicals': 'x-w-q'}	['Falzon2013']	having a wish for sth.
11144	522d85a36f3bad5137000161	evita	ɛvɪtɐ	VERB		['Falzon2013']	to avoid
11145	522d85a36f3bad5137000161	evita	ɛvɪtɐ	VERB		['Falzon2013']	to dodge
11146	522d85a46f3bad5137000165	premju	prɛmjʊ	NOUN		['Falzon2013']	prize
11147	522d85a46f3bad5137000165	premju	prɛmjʊ	NOUN		['Falzon2013']	award
11148	522d85a46f3bad5137000165	premju	prɛmjʊ	NOUN		['Falzon2013']	reward
11149	522d85a46f3bad5137000167	infurmat	ɪnfʊrmɐt			['Falzon2013']	informed
11150	522d85a46f3bad5137000167	infurmat	ɪnfʊrmɐt			['Falzon2013']	aware
11151	522d85a46f3bad5137000168	biża'	bɪzɐ	NOUN		['UserFeedback', 'DM2015']	awe
11153	522d85a46f3bad5137000168	biża'	bɪzɐ	NOUN		['UserFeedback', 'DM2015']	terror
11154	522d85a46f3bad5137000169	qima	ʔɪmɐ	NOUN	{'radicals': 'q-j-m'}	['Falzon2013']	veneration
11155	522d85a46f3bad5137000169	qima	ʔɪmɐ	NOUN	{'radicals': 'q-j-m'}	['Falzon2013']	worship
11156	522d85a46f3bad5137000169	qima	ʔɪmɐ	NOUN	{'radicals': 'q-j-m'}	['Falzon2013']	adoration
11157	522d85a46f3bad513700016a	xifa	ʃɪfɐ	NOUN	{'radicals': 'x-j-f'}	['Falzon2013']	awl
11158	522d85a46f3bad513700016b	orribbli	ɔrrɪbblɪ			['Falzon2013']	horrible
11159	522d85a46f3bad513700016b	orribbli	ɔrrɪbblɪ			['Falzon2013']	awful
11160	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	awkward
11161	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	brusque
11162	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	clumsy
11163	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	coarse
11164	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	crude
11165	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	cumbersome
11166	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	gross
11167	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	gruff
11168	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	rugged
11169	522d85a46f3bad513700016c	goff	gɔff	ADJ		['UserFeedback', 'DM2015']	uncouth
11170	522d85a46f3bad513700016d	mannara	mɐnnɐrɐ	NOUN		['UserFeedback', 'DM2015']	axe
11171	522d85a46f3bad513700016d	mannara	mɐnnɐrɐ	NOUN		['UserFeedback', 'DM2015']	hatchet
11172	522d85a46f3bad513700016e	fus	fʊs	NOUN		['UserFeedback', 'DM2015']	axle
11173	522d85a46f3bad513700016e	fus	fʊs	NOUN		['UserFeedback', 'DM2015']	spindle
11174	522d85a46f3bad5137000171	ikel għat-trabi	ɪkɛl ɐːttrɐbɪ	NOUN		['UserFeedback', 'DM2015']	baby food
11175	522d85a46f3bad5137000172	bejbisiter	bɛɪbɪsɪtɛr	NOUN		['UserFeedback', 'DM2015']	babysitter
11176	522d85a46f3bad5137000173	għażeb	ɐːzɛp	NOUN	{'radicals': 'għ-ż-b'}	['Falzon2013']	a bachelor
11177	522d85a46f3bad5137000173	għażeb	ɐːzɛp	NOUN	{'radicals': 'għ-ż-b'}	['Falzon2013']	an unmarried man
11178	522d85a46f3bad5137000174	dahar	dɐːr	NOUN		['UserFeedback', 'DM2015']	back
11179	522d85a46f3bad5137000175	uġigħ tad-dahar	ʊʤiːh tɐddɐːr	NOUN		['UserFeedback', 'DM2015']	backache
11180	522d85a46f3bad5137000177	sfond	sfɔnt	NOUN		['UserFeedback', 'DM2015']	background
11181	522d85a46f3bad5137000179	bejken	bɛɪkɛn	NOUN		['UserFeedback', 'DM2015']	bacon
11182	522d85a46f3bad513700017c	ikkonfonda	ɪkkɔnfɔndɐ	VERB		['Falzon2013']	to baffle
11183	522d85a46f3bad513700017c	ikkonfonda	ɪkkɔnfɔndɐ	VERB		['Falzon2013']	to confuse
11184	522d85a46f3bad513700017c	ikkonfonda	ɪkkɔnfɔndɐ	VERB		['Falzon2013']	to feel confused
11185	522d85a56f3bad513700017e	bagalja	bɐgɐljɐ	NOUN		['UserFeedback', 'DM2015']	a suitcase
11186	522d85a56f3bad513700017e	bagalja	bɐgɐljɐ	NOUN		['UserFeedback', 'DM2015']	an item of luggage
11187	522d85a56f3bad513700017f	depożitu tal-bagalji	dɛpɔzɪtʊ tɐlbɐgɐljɪ	NOUN		['UserFeedback', 'DM2015']	baggage deposit
11188	522d85a56f3bad5137000181	lixka	lɪʃkɐ	NOUN		['UserFeedback', 'DM2015']	bait
11189	522d85a56f3bad5137000182	ħema fil-forn	hɛmɐ fɪlfɔrn	VERB		['Falzon2013']	bake
11190	522d85a56f3bad5137000183	furnar	fʊrnɐr	NOUN		['UserFeedback', 'DM2015']	baker
11191	522d85a56f3bad5137000184	bilanċ	bɪlɐnʧ	NOUN		['UserFeedback', 'DM2015']	balance
11192	522d85a56f3bad5137000185	miżien	mɪzɪːn	NOUN	{'radicals': 'w-ż-n'}	['Falzon2013']	weighing scales
11193	522d85a56f3bad5137000185	miżien	mɪzɪːn	NOUN	{'radicals': 'w-ż-n'}	['Falzon2013']	balance
11194	522d85a56f3bad5137000186	gallarija	gɐllɛrɪjɐ	NOUN		['UserFeedback', 'DM2015']	balcony
11195	522d85a56f3bad5137000189	saborra	sɐbɔrrɐ	NOUN		['UserFeedback', 'DM2015']	ballast
11196	522d85a56f3bad513700018a	ballett	bɐllɛtt	NOUN		['Falzon2013']	ballet
11197	522d85a56f3bad513700018b	votazzjoni	vɔtɐtstsjɔnɪ	NOUN		['Falzon2013']	vote
11198	522d85a56f3bad513700018b	votazzjoni	vɔtɐtstsjɔnɪ	NOUN		['Falzon2013']	ballot
11199	522d85a56f3bad513700018b	votazzjoni	vɔtɐtstsjɔnɪ	NOUN		['Falzon2013']	poll
11200	522d85a56f3bad513700018c	balzmu	bɐltsmʊ	NOUN		['UserFeedback', 'DM2015']	balm
11201	522d85a56f3bad513700018d	interdixxa	ɪntɛrdɪʃʃɐ	VERB		['Falzon2013']	to ban
11202	522d85a56f3bad513700018e	projbixxa	prɔɪbɪʃʃɐ	VERB		['Falzon2013']	to ban
11203	522d85a56f3bad513700018e	projbixxa	prɔɪbɪʃʃɐ	VERB		['Falzon2013']	to forbid
11204	522d85a56f3bad513700018f	banana	bɐnɐnɐ	NOUN		['UserFeedback', 'DM2015']	banana
11205	522d85a56f3bad5137000192	brigant	brɪgɐnt	NOUN		['UserFeedback', 'DM2015']	bandit
11206	522d85a56f3bad5137000194	karta tal-identità	kɐrtɐ tɐlɪdɛntɪtà	NOUN		['UserFeedback', 'DM2015']	identity card
11207	522d85a56f3bad5137000195	fallut	fɐllʊt	NOUN	{'radicals': 'f-l-j', 'variant': 2}	['Falzon2013']	failed
11208	522d85a56f3bad5137000195	fallut	fɐllʊt	NOUN	{'radicals': 'f-l-j', 'variant': 2}	['Falzon2013']	bankrupt
11209	522d85a56f3bad5137000196	eżilja	ɛzɪljɐ	VERB		['Falzon2013']	to banish
11210	522d85a56f3bad5137000196	eżilja	ɛzɪljɐ	VERB		['Falzon2013']	to exile
11211	522d85a66f3bad5137000198	bankett	bɐnkɛtt	NOUN		['UserFeedback', 'DM2015']	banquet
11212	522d85a66f3bad5137000199	magħmudija	mɐːmʊdɪjɐ	NOUN	{'radicals': 'għ-m-d', 'variant': 2}	['Falzon2013']	baptism
11213	522d85a66f3bad5137000199	magħmudija	mɐːmʊdɪjɐ	NOUN	{'radicals': 'għ-m-d', 'variant': 2}	['Falzon2013']	christening
11214	522d85a66f3bad5137000199	magħmudija	mɐːmʊdɪjɐ	NOUN	{'radicals': 'għ-m-d', 'variant': 2}	['Falzon2013']	baptismal ceremony
11215	522d85a66f3bad513700019c	ħanut tax-xorb	hɐnʊt tɐʃʃɔrp	NOUN		['UserFeedback', 'DM2015']	bar
11216	522d85a66f3bad513700019d	barbikju	bɐrbɪkjʊ	NOUN		['UserFeedback', 'DM2015']	barbecue
11217	522d85a66f3bad513700019e	barbier	bɐrbɪːr	NOUN		['UserFeedback', 'DM2015']	barber
11218	522d85a66f3bad513700019f	għeri	ɛːrɪ	ADJ	{'radicals': 'għ-r-j'}	['Falzon2013']	bare
11219	522d85a66f3bad513700019f	għeri	ɛːrɪ	ADJ	{'radicals': 'għ-r-j'}	['Falzon2013']	naked
11220	522d85a66f3bad513700019f	għeri	ɛːrɪ	ADJ	{'radicals': 'għ-r-j'}	['Falzon2013']	unclothed
11221	522d85a66f3bad51370001a4	xgħir	ʃɛɪr	NOUN		['UserFeedback', 'DM2015']	barley
11222	522d85a66f3bad51370001a7	xagħri	ʃɐːrɪ	ADJ		['UserFeedback', 'DM2015']	barren (of land)
11223	522d85a66f3bad51370001a7	xagħri	ʃɐːrɪ	ADJ		['UserFeedback', 'DM2015']	sterile
11224	522d85a66f3bad51370001a8	barrikata	bɐrrɪkɐtɐ	NOUN		['UserFeedback', 'DM2015']	barricade
11225	522d85a66f3bad51370001aa	ħabaq	hɐbɐʔ	NOUN		['UserFeedback', 'DM2015']	basil
11226	522d85a66f3bad51370001ab	friskatur	frɪskɐtʊr	NOUN		['UserFeedback', 'DM2015']	basin
11227	522d85a66f3bad51370001ac	bażi	bɐzɪ	NOUN		['Falzon2013']	base
11228	522d85a66f3bad51370001ac	bażi	bɐzɪ	NOUN		['Falzon2013']	basis or ground (e.g. for an argument)
11229	522d85a66f3bad51370001ae	basket	bɐskɛt	NOUN		['UserFeedback', 'DM2015']	bag
11230	522d85a66f3bad51370001ae	basket	bɐskɛt	NOUN		['UserFeedback', 'DM2015']	satchel
11231	522d85a76f3bad51370001af	baskitboll	bɐskɪdbɔll	NOUN		['UserFeedback', 'DM2015']	basketball
11232	522d85a76f3bad51370001b1	farfett il-lejl	fɐrfɛtt ɪllɛɪl	NOUN		['UserFeedback', 'DM2015']	bat
11233	522d85a76f3bad51370001b1	farfett il-lejl	fɐrfɛtt ɪllɛɪl	NOUN		['UserFeedback', 'DM2015']	moth
11234	522d85a76f3bad51370001b2	banju	bɐnjʊ	NOUN		['UserFeedback', 'DM2015']	bath
11235	522d85a76f3bad51370001b2	banju	bɐnjʊ	NOUN		['UserFeedback', 'DM2015']	tub
11236	522d85a76f3bad51370001b3	malja	mɐljɐ	NOUN		['UserFeedback', 'DM2015']	bathing suit
11237	522d85a76f3bad51370001b4	kamra tal-banju	kɐmrɐ tɐlbɐnjʊ	NOUN		['UserFeedback', 'DM2015']	bathroom
11238	522d85a76f3bad51370001b5	xugaman	ʃʊgɐmɐn	NOUN		['UserFeedback', 'DM2015']	bath towel
11239	522d85a76f3bad51370001b5	xugaman	ʃʊgɐmɐn	NOUN		['UserFeedback', 'DM2015']	towel
11240	522d85a76f3bad51370001b8	batterija	bɐttɛrɪjɐ	NOUN		['UserFeedback', 'DM2015']	battery
11241	522d85a76f3bad51370001b9	bajja	bɐɪjɐ	NOUN		['UserFeedback', 'DM2015']	bay
11242	522d85a76f3bad51370001ba	Qabel Kristu	ʔɐbɛl krɪstʊ			['Falzon2013']	Before Christ (b.c.)
11243	522d85a76f3bad51370001bc	xatt il-baħar	ʃɐtt ɪlbɐhɐr	NOUN		['UserFeedback', 'DM2015']	beach
11244	522d85a76f3bad51370001bc	xatt il-baħar	ʃɐtt ɪlbɐhɐr	NOUN		['UserFeedback', 'DM2015']	shore
11245	522d85a76f3bad51370001bd	żibeġ	zɪbɛʧ	NOUN		['UserFeedback', 'DM2015']	beads
11246	522d85a76f3bad51370001be	munqar	mʊnʔɐr	NOUN	{'radicals': 'n-q-r'}	['Falzon2013']	beak
11247	522d85a76f3bad51370001bf	travu	trɐvʊ	NOUN		['UserFeedback', 'DM2015']	beam
11248	522d85a76f3bad51370001c0	fula	fʊlɐ	NOUN		['UserFeedback', 'DM2015']	bean
11249	522d85a76f3bad51370001c0	fula	fʊlɐ	NOUN		['UserFeedback', 'DM2015']	fava bean
11250	522d85a76f3bad51370001c0	fula	fʊlɐ	NOUN		['UserFeedback', 'DM2015']	broad bean
11251	522d85a76f3bad51370001c1	ors	ɔrs	NOUN		['UserFeedback', 'DM2015']	bear
11252	522d85a76f3bad51370001c2	issaporta	ɪssɐpɔrtɐ	VERB		['Falzon2013']	to bear
11253	522d85a76f3bad51370001c2	issaporta	ɪssɐpɔrtɐ	VERB		['Falzon2013']	to stand
11254	522d85a76f3bad51370001c2	issaporta	ɪssɐpɔrtɐ	VERB		['Falzon2013']	to suffer sb.
11255	522d85a76f3bad51370001c2	issaporta	ɪssɐpɔrtɐ	VERB		['Falzon2013']	to tolerate
11256	522d85a76f3bad51370001c3	leħja	lɛhjɐ	NOUN		['UserFeedback', 'DM2015']	facial hair
11257	522d85a76f3bad51370001c3	leħja	lɛhjɐ	NOUN		['UserFeedback', 'DM2015']	stubble
11258	522d85a76f3bad51370001c7	ghaleb	gɐːlɛp	VERB		['Falzon2013']	beat
11259	522d85a86f3bad51370001ca	ġmiel	ʤmɪːl	NOUN	{'radicals': 'ġ-m-l'}	['Falzon2013']	beauty
11260	522d85a86f3bad51370001ca	ġmiel	ʤmɪːl	NOUN	{'radicals': 'ġ-m-l'}	['Falzon2013']	aesthetic gratification
11261	522d85a86f3bad51370001cf	naħla	nɐhlɐ	NOUN	{'radicals': 'n-ħ-l'}	['Falzon2013']	bee
11262	522d85a86f3bad51370001cf	naħla	nɐhlɐ	NOUN	{'radicals': 'n-ħ-l'}	['Falzon2013']	impurity in limestone
11263	522d85a86f3bad51370001d2	qabel	ʔɐbɛl	ADP		['Falzon2013']	before
11264	522d85a86f3bad51370001d4	tallab	tɐllɐp	NOUN	{'radicals': 't-l-b'}	['Falzon2013']	beggar
11265	522d85a86f3bad51370001d6	prinċipjant	prɪnʧɪpjɐnt	NOUN		['UserFeedback', 'DM2015']	beginner
11266	522d85a86f3bad51370001d6	prinċipjant	prɪnʧɪpjɐnt	NOUN		['UserFeedback', 'DM2015']	rookie
11267	522d85a86f3bad51370001d8	għan-nom ta'	ɐːnnɔm tɐ			['Falzon2013']	behalf
11268	522d85a86f3bad51370001d9	ġab ruħu	ʤɐp rʊhʊ	VERB		['Falzon2013']	behave
11269	522d85a86f3bad51370001dc	beige	bɛɪgɛ			['Falzon2013']	beige
11270	522d85a86f3bad51370001de	kampnar	kɐmpnɐr	NOUN		['Falzon2013']	belfry
11271	522d85a86f3bad51370001de	kampnar	kɐmpnɐr	NOUN		['Falzon2013']	steeple
11272	522d85a86f3bad51370001de	kampnar	kɐmpnɐr	NOUN		['Falzon2013']	belltower
11273	522d85a96f3bad51370001e5	maħbub	mɐhbʊp	NOUN	{'radicals': 'ħ-b-b', 'variant': 1}	['UserFeedback', 'DM2015']	beloved
11274	522d85a96f3bad51370001e5	maħbub	mɐhbʊp	NOUN	{'radicals': 'ħ-b-b', 'variant': 1}	['UserFeedback', 'DM2015']	darling
11275	522d85a96f3bad51370001e5	maħbub	mɐhbʊp	NOUN	{'radicals': 'ħ-b-b', 'variant': 1}	['UserFeedback', 'DM2015']	dear
11276	522d85a96f3bad51370001e5	maħbub	mɐhbʊp	NOUN	{'radicals': 'ħ-b-b', 'variant': 1}	['UserFeedback', 'DM2015']	sweetheart
11277	522d85a96f3bad51370001e7	taħt	tɐht	ADP	{'radicals': 't-ħ-t'}	['Falzon2013']	below
11278	522d85a96f3bad51370001e7	taħt	tɐht	ADP	{'radicals': 't-ħ-t'}	['Falzon2013']	beneath
11279	522d85a96f3bad51370001e7	taħt	tɐht	ADP	{'radicals': 't-ħ-t'}	['Falzon2013']	under
11280	522d85a96f3bad51370001e7	taħt	tɐht	ADP	{'radicals': 't-ħ-t'}	['Falzon2013']	underneath
11281	522d85a96f3bad51370001e8	ċinturin	ʧɪntʊrɪn	NOUN		['UserFeedback', 'DM2015']	belt
11282	522d85a96f3bad51370001eb	liwja	lɪʊjɐ	NOUN		['UserFeedback', 'DM2015']	bend
11283	522d85a96f3bad51370001eb	liwja	lɪʊjɐ	NOUN		['UserFeedback', 'DM2015']	curve
11284	522d85a96f3bad51370001eb	liwja	lɪʊjɐ	NOUN		['UserFeedback', 'DM2015']	turn
11285	522d85a96f3bad51370001eb	liwja	lɪʊjɐ	NOUN		['UserFeedback', 'DM2015']	twist
11286	522d85a96f3bad51370001ee	vantaġġjuż	vɐntɐʤjʊs	ADJ		['Falzon2013']	beneficial
11287	522d85a96f3bad51370001ee	vantaġġjuż	vɐntɐʤjʊs	ADJ		['Falzon2013']	advantageous
11288	522d85a96f3bad51370001ef	benefiċċju	bɛnɛfɪʧʧjʊ	NOUN		['UserFeedback', 'DM2015']	benefit
11289	522d85a96f3bad51370001f0	b'risq	brɪsʔ	ADJ		['Falzon2013']	for the benefit of
11290	522d85a96f3bad51370001f1	maġenb	mɐʤɛmp			['Falzon2013']	beside
11291	522d85a96f3bad51370001f2	barra minn	bɐrrɐ mɪnn	ADP		['Falzon2013']	besides
11292	522d85a96f3bad51370001f2	barra minn	bɐrrɐ mɪnn	ADP		['Falzon2013']	except
11293	522d85a96f3bad51370001f5	għamel imħatra	ɐːmɛl ɪmhɐtrɐ	VERB		['Falzon2013']	bet
11294	522d85a96f3bad51370001f6	ittradixxa	ɪttrɐdɪʃʃɐ	VERB		['Falzon2013']	to betray
11295	522d85a96f3bad51370001f7	aħjar	ɐhjɐr	ADV	{'radicals': 'ħ-j-r', 'variant': 2}	['Falzon2013']	better
11296	522d85aa6f3bad51370001fa	lil hinn	lɪl ɪnn	ADP		['Falzon2013']	beyond
11297	522d85aa6f3bad51370001fe	preġudizzju	prɛʤʊdɪtstsjʊ	NOUN		['UserFeedback', 'DM2015']	prejudice
11298	522d85aa6f3bad51370001fe	preġudizzju	prɛʤʊdɪtstsjʊ	NOUN		['UserFeedback', 'DM2015']	bias
11299	522d85aa6f3bad51370001ff	bibbja	bɪbbjɐ	NOUN		['Falzon2013']	bible
11300	522d85aa6f3bad5137000201	iġġieled	ɪʤʤɪːlɛt	VERB		['Falzon2013']	bicker
11301	522d85aa6f3bad5137000201	iġġieled	ɪʤʤɪːlɛt	VERB		['Falzon2013']	quarrel
11302	522d85aa6f3bad5137000201	iġġieled	ɪʤʤɪːlɛt	VERB		['Falzon2013']	struggle
11303	522d85aa6f3bad5137000201	iġġieled	ɪʤʤɪːlɛt	VERB		['Falzon2013']	tussle
11304	522d85aa6f3bad5137000202	bajsikil	bɐɪsɪkɪl	NOUN		['UserFeedback', 'DM2015']	bicycle
11305	522d85aa6f3bad5137000208	kannokkjali	kɐnnɔkkjɐlɪ	NOUN		['UserFeedback', 'DM2015']	binoculars
11306	522d85aa6f3bad513700020a	bejta	bɛɪtɐ	NOUN	{'radicals': 'b-j-t'}	['Falzon2013']	a nest
11307	522d85aa6f3bad513700020a	bejta	bɛɪtɐ	NOUN	{'radicals': 'b-j-t'}	['Falzon2013']	a den
11308	522d85aa6f3bad513700020b	twelid	twɛlɪt	NOUN		['UserFeedback', 'DM2015']	birth
11309	522d85aa6f3bad513700020d	gallettina	gɐllɛttɪnɐ	NOUN		['UserFeedback', 'DM2015']	biscuit
11310	522d85aa6f3bad513700020d	gallettina	gɐllɛttɪnɐ	NOUN		['UserFeedback', 'DM2015']	cookie
11311	522d85aa6f3bad513700020e	isqof	ɪsʔɔf	NOUN		['Falzon2013']	bishop
11312	522d85aa6f3bad513700020f	ftit	ftɪt			['Falzon2013']	a little
11313	522d85aa6f3bad513700020f	ftit	ftɪt			['Falzon2013']	a bit
11314	522d85aa6f3bad513700020f	ftit	ftɪt			['Falzon2013']	a few
11315	522d85ab6f3bad5137000213	stramb	strɐmp	ADJ		['Falzon2013']	bizarre
11316	522d85ab6f3bad5137000213	stramb	strɐmp	ADJ		['Falzon2013']	droll
11317	522d85ab6f3bad5137000213	stramb	strɐmp	ADJ		['Falzon2013']	eccentric
11318	522d85ab6f3bad5137000213	stramb	strɐmp	ADJ		['Falzon2013']	queer
11319	522d85ab6f3bad5137000213	stramb	strɐmp	ADJ		['Falzon2013']	strange
11320	522d85ab6f3bad5137000213	stramb	strɐmp	ADJ		['Falzon2013']	weird
11321	522d85ab6f3bad5137000217	tuta	tʊtɐ	NOUN		['UserFeedback', 'DM2015']	blackberry
11322	522d85ab6f3bad5137000218	ħaddied	hɐddɪːt	NOUN		['UserFeedback', 'DM2015']	blacksmith
11323	522d85ab6f3bad513700021a	rikatt	rɪkɐtt	NOUN		['UserFeedback', 'DM2015']	blackmail
11324	522d85ab6f3bad513700021e	tort	tɔrt	NOUN		['UserFeedback', 'DM2015']	blame
11325	522d85ab6f3bad513700021f	kutra	kʊtrɐ	NOUN		['UserFeedback', 'DM2015']	blanket
11326	522d85ab6f3bad5137000221	vampa	vɐmpɐ	NOUN		['UserFeedback', 'DM2015']	blaze
11327	522d85ab6f3bad513700022a	minfuħ	mɪnfʊh	ADJ	{'radicals': 'n-f-ħ'}	['Falzon2013']	swollen
11328	522d85ab6f3bad513700022a	minfuħ	mɪnfʊh	ADJ	{'radicals': 'n-f-ħ'}	['Falzon2013']	bloated
11329	522d85ac6f3bad513700022b	imblokka	ɪmblɔkkɐ	VERB		['Falzon2013']	to block
11330	522d85ac6f3bad513700022b	imblokka	ɪmblɔkkɐ	VERB		['Falzon2013']	to jam
11331	522d85ac6f3bad513700022c	bjond	bjɔnt	ADJ		['UserFeedback', 'DM2015']	blond
11332	522d85ac6f3bad513700022c	bjond	bjɔnt	ADJ		['UserFeedback', 'DM2015']	fair
11333	522d85ac6f3bad513700022e	pressjoni tad-demm	prɛssjɔnɪ tɐddɛmm	NOUN		['UserFeedback', 'DM2015']	blood pressure
11334	522d85ac6f3bad513700022f	trasfużjoni tad-demm	trɐsfʊzjɔnɪ tɐddɛmm	NOUN		['UserFeedback', 'DM2015']	blood transfusion
11335	522d85ac6f3bad5137000232	blanzun	blɐntsʊn	NOUN		['UserFeedback', 'DM2015']	blossom
11336	522d85ac6f3bad5137000232	blanzun	blɐntsʊn	NOUN		['UserFeedback', 'DM2015']	bud
11337	522d85ac6f3bad5137000234	bluża	blʊzɐ	NOUN		['UserFeedback', 'DM2015']	blouse
11338	522d85ac6f3bad5137000237	daqqa	dɐʔʔɐ	NOUN	{'radicals': 'd-q-q'}	['Falzon2013']	a strike
11339	522d85ac6f3bad5137000237	daqqa	dɐʔʔɐ	NOUN	{'radicals': 'd-q-q'}	['Falzon2013']	a punch
11340	522d85ac6f3bad5137000237	daqqa	dɐʔʔɐ	NOUN	{'radicals': 'd-q-q'}	['Falzon2013']	a piece of music
11341	522d85ac6f3bad5137000237	daqqa	dɐʔʔɐ	NOUN	{'radicals': 'd-q-q'}	['Falzon2013']	the playing of a piece of music
11342	522d85ac6f3bad5137000237	daqqa	dɐʔʔɐ	NOUN	{'radicals': 'd-q-q'}	['Falzon2013']	an expression meaning 'from time to time'
11343	522d85ac6f3bad5137000238	diżgrazzja	dɪzgrɐtstsjɐ	NOUN		['UserFeedback', 'DM2015']	tragedy
11344	522d85ac6f3bad5137000238	diżgrazzja	dɪzgrɐtstsjɐ	NOUN		['UserFeedback', 'DM2015']	disaster
11345	522d85ac6f3bad5137000238	diżgrazzja	dɪzgrɐtstsjɐ	NOUN		['UserFeedback', 'DM2015']	mishap
11346	522d85ac6f3bad513700023a	żball oħxon	zbɐll ɔhʃɔn	NOUN		['UserFeedback', 'DM2015']	blunder
11347	522d85ac6f3bad513700023b	spuntat	spʊntɐt	ADJ		['Falzon2013']	having sprouted
